game_id,player_id,team_id,opponent_team_id,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,seconds_per_touch,dribbles_per_touch,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def,avg_speed,avg_speed_off,avg_speed_def
0022300481,1631114,1610612760,1610612751,35.62,72,74,21,5,6,1,2,12,9,2,2,1,32,41,5,0,0,5,5,11,0,1,1,2,51,26,3.4,4.03,3.82,1,1,1,0,0,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,4,8,0,15121,2.86,1.52,1.34,4.5,5.19,3.65
0022300482,1631098,1610612764,1610612739,6.27,12,12,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,2,0.1,1.35,0.67,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2468,0.47,0.21,0.26,4.33,4.46,4.25
0022300485,1630162,1610612750,1610612745,32.55,64,64,14,5,7,4,4,15,4,1,0,2,32,48,5,0,0,10,5,14,2,0,1,1,58,30,4.6,4.71,4.16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,7,1,11625,2.2,1.22,0.98,3.82,4.11,3.53
0022300486,1627826,1610612746,1610612740,23.42,46,44,0,0,0,0,0,0,0,0,0,0,29,19,2,0,0,1,2,5,0,2,1,2,40,18,0.7,1.08,0.25,3,2,2,0,0,4,1,1,0,0,11,5,5,3,4,13,2,2,2,2,1,1,1,0,0,2,0,0,0,0,0,0,0,3,0,8,3,4,9,0,9030,1.71,0.91,0.8,4.16,4.35,3.97
0022300486,1630700,1610612740,1610612746,26.2,48,49,5,0,2,0,2,0,1,0,1,1,34,21,3,0,0,5,4,8,4,0,1,1,41,16,1.4,2.0,1.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,4,0,10630,2.01,1.1,0.92,4.3,5.02,3.66
0022300491,1627752,1610612747,1610612763,34.88,76,73,4,0,2,1,2,1,1,0,0,1,20,23,2,0,0,2,2,4,2,1,0,1,32,22,1.1,2.02,0.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,6,5,12922,2.45,1.28,1.16,3.89,4.13,3.97
0022300499,1629048,1610612753,1610612737,27.58,55,53,0,0,0,0,0,0,0,0,0,0,28,17,3,0,1,5,4,9,0,2,4,7,36,23,1.1,1.8,0.58,0,0,0,0,0,0,0,0,0,0,11,5,6,1,2,11,3,2,0,1,0,0,0,0,0,0,0,0,0,0,7,5,2,11,0,7,1,6,11,3,10539,2.0,1.11,0.88,4.02,3.96,4.1
0022300500,1628368,1610612758,1610612740,25.55,49,52,11,0,5,0,0,0,4,3,2,0,29,40,4,0,0,9,4,11,0,0,1,1,44,17,3.4,4.63,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,4,1,10347,1.96,1.11,0.85,4.48,4.84,4.12
0022300501,202681,1610612742,1610612750,39.28,78,76,16,5,11,0,0,10,4,0,1,0,66,67,5,1,0,16,6,13,3,2,3,5,97,49,5.8,3.61,3.05,1,0,0,0,0,0,1,0,0,0,5,1,3,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,5,1,4,7,0,3,0,3,5,1,14133,2.68,1.51,1.17,3.84,4.17,3.49
0022300505,1627826,1610612746,1610612747,37.47,76,75,0,0,0,0,0,0,0,0,0,0,48,25,1,1,0,3,2,6,0,1,2,5,69,32,1.5,1.27,0.35,4,1,1,0,0,2,3,0,0,0,21,8,12,4,4,20,5,0,1,2,1,0,0,0,0,0,1,0,0,0,10,6,3,15,0,9,2,6,16,1,13982,2.65,1.5,1.15,3.97,4.32,3.58
0022300510,203507,1610612749,1610612762,38.38,79,79,16,3,6,3,4,9,7,0,1,2,71,76,11,0,4,21,15,30,0,0,0,0,102,49,5.4,3.17,2.17,5,1,1,0,0,3,3,0,0,0,9,5,6,1,4,11,1,0,0,2,4,1,1,0,0,2,2,0,0,0,4,3,1,8,0,6,2,4,12,1,14705,2.79,1.55,1.24,4.06,4.68,3.25
0022300510,203903,1610612762,1610612749,31.12,61,62,21,4,10,4,4,12,8,3,1,2,34,46,6,2,1,13,9,19,0,1,0,3,55,42,3.5,3.86,2.51,1,1,1,0,0,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,1,2,5,0,12816,2.43,1.37,1.06,4.23,4.7,4.08
0022300510,1631260,1610612749,1610612762,11.07,21,20,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,2,0,0,0,0,0,1,13,7,0.4,1.96,1.15,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,3,0,4625,0.88,0.45,0.42,4.47,5.42,3.67
0022300511,203486,1610612746,1610612756,4.63,10,9,2,0,0,1,2,1,1,1,0,1,11,9,3,0,0,3,3,7,0,0,1,1,13,7,0.7,3.16,2.31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,1981,0.38,0.22,0.15,4.74,4.49,5.03
0022300518,1641877,1610612766,1610612758,21.65,42,44,0,0,0,0,0,0,0,0,0,0,11,6,1,0,0,1,1,3,0,1,2,4,14,7,0.3,1.49,0.57,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,1,2,4,0,8553,1.62,0.86,0.76,4.02,4.34,4.2
0022300519,1626224,1610612759,1610612765,20.85,41,41,3,2,2,1,2,5,0,0,0,1,15,13,3,0,0,3,3,6,2,0,2,4,23,14,1.1,2.86,1.96,2,1,1,0,0,3,1,1,0,0,2,1,1,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5,0,5,7,0,8764,1.66,0.88,0.78,4.54,4.66,4.41
0022300520,1626167,1610612754,1610612764,30.75,64,64,3,2,3,0,0,5,0,0,0,0,34,37,3,0,1,3,4,8,0,2,7,11,54,41,1.1,1.25,0.3,6,1,2,2,2,4,2,1,1,1,11,3,5,0,0,6,4,2,1,0,1,0,0,0,0,0,0,0,0,0,6,5,1,7,0,7,4,3,10,1,11875,2.25,1.22,1.03,3.99,4.21,3.75
0022300520,1630174,1610612754,1610612764,24.18,52,53,5,0,3,2,2,2,0,0,0,1,31,24,1,0,0,2,1,2,0,0,1,1,42,25,1.0,1.46,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,4,0,10623,2.01,1.16,0.86,4.64,5.33,4.37
0022300521,1630531,1610612755,1610612737,13.02,25,26,1,0,0,0,0,0,1,0,0,0,7,5,0,0,0,1,0,0,1,0,2,2,9,5,0.4,2.4,1.56,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,5482,1.04,0.53,0.51,4.28,4.3,4.25
0022300524,1631117,1610612762,1610612743,15.0,30,29,0,0,0,0,0,0,0,0,0,0,18,7,1,0,0,0,1,2,2,1,1,3,22,9,0.4,1.15,0.36,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,2,1,1,6,1,6248,1.18,0.69,0.49,4.55,5.1,3.97
0022300524,1631128,1610612743,1610612762,16.72,32,34,2,0,0,0,0,0,1,0,1,0,20,16,1,1,0,2,2,5,1,0,1,1,25,13,0.9,2.09,1.24,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7097,1.34,0.71,0.63,4.36,5.12,3.72
0022300525,1630529,1610612740,1610612744,23.37,49,49,0,0,0,0,0,0,0,0,0,0,27,21,4,0,0,3,4,10,1,2,1,3,36,23,1.3,2.14,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,4,1,2,4,0,9907,1.88,0.99,0.89,4.54,4.41,4.67
0022300525,1630530,1610612740,1610612744,24.23,51,49,3,1,1,0,0,2,2,0,0,0,25,30,6,1,1,9,8,19,0,1,0,0,38,31,0.8,1.31,0.74,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,1,0,1,3,0,9850,1.87,0.97,0.9,4.41,4.65,4.17
0022300527,1628969,1610612751,1610612739,38.53,81,82,13,2,6,5,6,9,4,0,0,3,34,41,1,0,0,5,1,2,1,0,4,6,60,36,3.4,3.39,2.63,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,6,1,5,10,0,16114,3.05,1.62,1.43,4.45,4.66,3.96
0022300527,1630560,1610612751,1610612739,34.5,69,71,20,6,12,2,4,14,5,1,0,2,35,53,2,0,0,6,3,8,0,1,1,4,68,36,4.7,4.18,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,3,3,10,0,14348,2.72,1.49,1.23,4.3,4.99,3.67
0022300528,1630625,1610612738,1610612749,17.95,37,36,3,0,1,0,0,0,2,1,0,0,27,23,3,2,0,8,5,10,2,1,2,2,35,11,2.4,4.03,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,7162,1.36,0.71,0.65,4.37,4.7,3.49
0022300529,1631119,1610612760,1610612757,17.77,37,36,0,0,0,0,0,0,0,0,0,0,34,29,1,0,0,3,1,3,1,0,2,4,43,23,1.2,1.62,0.56,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,8,2,5803,1.1,0.64,0.46,3.53,3.35,3.76
0022300529,1641739,1610612757,1610612760,31.93,67,67,3,0,1,0,0,0,2,0,0,0,29,23,1,0,0,6,1,3,2,2,3,6,40,25,1.1,1.61,0.83,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,3,0,3,7,1,13709,2.6,1.3,1.3,4.57,4.57,4.56
0022300532,1630531,1610612755,1610612758,3.22,8,8,2,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,2,0.4,6.14,5.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1350,0.26,0.14,0.11,4.89,3.02,3.55
0022300534,1630224,1610612745,1610612765,39.02,78,77,15,3,11,6,6,13,1,0,0,3,23,42,3,1,1,6,5,9,2,1,3,3,55,33,3.9,4.29,3.64,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,7,1,2,1,1,7,0,15076,2.86,1.57,1.29,4.2,4.71,3.71
0022300535,1628365,1610612753,1610612748,16.97,33,33,4,0,0,1,2,1,2,0,1,1,28,25,3,0,0,5,3,7,2,1,2,4,36,15,2.5,4.15,4.03,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,1,0,2,0,7631,1.45,0.81,0.63,4.59,5.2,3.97
0022300538,1627763,1610612757,1610612750,25.9,53,51,9,0,1,3,4,3,6,1,0,2,42,40,3,0,0,6,3,9,0,0,1,1,53,19,4.3,4.85,4.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,9497,1.8,1.02,0.78,3.93,4.17,3.67
0022300539,201599,1610612743,1610612740,13.88,28,29,0,0,0,0,0,0,0,0,0,0,9,5,1,0,0,1,1,2,0,1,1,2,12,6,0.3,1.28,0.17,2,0,0,2,2,2,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,6,1,5,7,1,4547,0.86,0.47,0.39,3.58,3.82,3.32
0022300539,1627750,1610612743,1610612740,34.12,70,68,15,3,8,0,0,6,7,3,0,0,48,61,9,2,1,16,12,25,0,0,1,2,67,25,6.0,5.41,4.99,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,5,1,13380,2.53,1.44,1.09,4.03,4.4,3.65
0022300540,203482,1610612762,1610612761,21.3,44,45,6,1,3,1,2,3,2,0,0,1,38,27,5,0,0,7,5,12,1,0,0,1,49,27,1.9,2.38,1.29,3,2,2,1,2,5,0,0,0,1,4,1,1,1,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,8,1,6,9,0,8303,1.57,0.88,0.69,4.21,4.49,3.91
0022300545,203114,1610612749,1610612744,32.85,67,68,9,3,3,0,0,7,4,1,2,0,51,57,10,0,0,11,10,21,1,1,3,6,72,38,4.7,3.88,3.13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,1,1,5,1,12623,2.39,1.28,1.11,4.17,4.59,3.76
0022300546,1629021,1610612753,1610612760,18.22,36,37,2,0,1,0,0,0,1,0,0,0,24,25,2,0,0,5,2,5,0,1,3,3,33,24,1.1,1.94,0.76,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,7161,1.36,0.73,0.63,4.25,4.11,3.77
0022300548,1630245,1610612741,1610612759,29.33,59,58,9,2,3,2,2,6,4,0,1,1,25,27,4,0,0,5,4,11,1,0,0,0,37,25,1.8,2.86,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,0,12235,2.32,1.18,1.14,4.4,4.79,4.03
0022300550,1630167,1610612754,1610612743,25.47,53,53,4,1,1,0,0,2,3,0,0,0,27,17,1,0,1,1,2,2,1,0,1,1,33,15,1.0,1.87,1.18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,10376,1.97,1.07,0.9,4.35,5.13,3.66
0022300556,203939,1610612742,1610612740,16.03,35,36,0,0,0,0,0,0,0,0,0,0,20,15,2,0,0,4,2,5,0,2,5,9,23,16,0.7,1.8,0.78,2,0,0,0,0,0,2,0,0,0,4,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,1,0,1,2,1,7143,1.35,0.76,0.59,4.92,5.15,4.63
0022300560,1630583,1610612763,1610612744,17.1,35,35,6,1,1,4,4,6,2,0,1,2,27,21,1,1,1,6,3,3,0,3,2,4,36,15,1.5,2.55,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,5,8,0,7062,1.34,0.73,0.6,4.29,4.72,3.88
0022300560,1641764,1610612744,1610612763,26.88,53,54,13,3,7,0,0,6,6,1,0,0,43,44,4,0,2,6,6,9,0,0,0,0,59,36,3.1,3.16,2.44,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,2,1,1,7,2,11676,2.21,1.16,1.05,4.57,5.04,4.5
0022300562,1629651,1610612751,1610612748,42.58,79,82,4,1,3,0,0,2,1,0,0,0,42,32,2,0,0,2,2,5,0,2,6,10,51,33,1.8,2.12,1.08,7,2,3,0,0,5,4,0,0,0,5,3,3,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7,0,11,4,6,17,2,16465,3.12,1.65,1.47,4.11,4.3,3.91
0022300565,1629020,1610612747,1610612760,18.1,35,36,1,0,0,0,0,0,1,0,0,0,18,8,2,0,0,2,2,4,3,0,1,1,20,5,0.6,1.73,1.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,5,0,7397,1.4,0.7,0.7,4.35,4.38,4.33
0022300568,1630198,1610612760,1610612746,23.42,46,44,2,0,0,0,0,0,2,0,0,0,25,21,3,0,0,4,3,9,2,0,1,2,37,22,1.3,2.12,1.27,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,0,3,2,1,9,1,9794,1.85,1.04,0.81,4.53,4.86,3.74
0022300572,1627736,1610612749,1610612739,22.2,48,47,3,1,3,0,0,2,0,0,0,0,17,15,1,0,0,1,1,2,0,0,1,1,24,16,0.7,1.86,1.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,0,3,4,1,9020,1.71,0.94,0.76,4.41,4.46,4.35
0022300574,1628449,1610612761,1610612748,17.58,36,35,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,1,2,2,17,6,0.5,1.72,0.59,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,5,0,5,7,0,7329,1.39,0.77,0.62,4.46,5.06,3.85
0022300575,1630208,1610612766,1610612740,30.98,60,61,0,0,0,0,0,0,0,0,0,0,34,15,2,0,0,5,2,4,0,2,0,0,40,18,0.9,1.31,0.4,3,0,0,2,2,2,2,0,0,1,9,4,5,2,2,10,3,1,0,1,1,0,0,0,0,0,1,1,0,0,5,4,1,11,1,7,0,7,8,0,12562,2.38,1.28,1.1,4.45,4.88,4.02
0022300575,1630230,1610612740,1610612766,17.0,33,32,5,3,4,2,2,8,0,0,0,1,19,19,1,1,0,3,2,5,1,0,0,0,25,13,1.2,2.83,2.6,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,1,6956,1.32,0.68,0.64,4.28,4.45,4.11
0022300578,1626220,1610612751,1610612757,20.45,39,38,1,0,0,0,0,0,1,1,0,0,31,19,3,0,1,5,4,9,0,0,2,4,36,18,1.3,2.09,1.08,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1,7636,1.45,0.8,0.65,3.86,4.98,2.97
0022300578,1631133,1610612757,1610612751,29.88,56,54,3,0,3,0,0,0,0,0,0,0,26,17,0,0,0,2,0,0,1,0,1,2,31,17,1.0,1.86,0.61,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,3,2,6,0,11891,2.25,1.34,0.91,4.28,4.15,4.0
0022300580,1628449,1610612761,1610612741,17.63,36,35,3,1,1,0,0,2,2,1,0,0,20,11,2,0,1,2,3,5,0,0,1,1,29,14,0.9,1.83,0.76,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,7,2,5,10,1,7405,1.4,0.74,0.66,4.5,4.45,4.55
0022300581,1631323,1610612762,1610612760,28.98,63,63,3,0,0,2,2,2,2,0,0,1,31,23,2,0,0,2,2,4,1,0,1,4,44,24,1.3,1.76,0.98,1,0,0,0,0,0,1,1,0,0,3,2,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,3,1,2,4,0,12582,2.38,1.32,1.07,4.49,4.76,4.2
0022300582,1629675,1610612750,1610612763,23.78,47,49,5,2,4,0,0,4,1,0,0,0,21,23,1,0,0,2,1,3,2,1,1,3,34,21,1.1,1.98,1.12,2,1,1,0,0,2,1,1,0,0,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,1,9319,1.76,0.81,0.95,4.28,4.18,4.38
0022300584,1630577,1610612759,1610612766,18.73,37,40,2,1,1,0,0,2,1,1,0,0,15,18,3,0,1,4,4,6,1,1,0,0,24,20,0.6,1.56,0.46,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,0,7971,1.51,0.75,0.76,4.56,4.69,4.47
0022300587,1628389,1610612748,1610612737,38.88,75,74,5,2,5,0,0,4,0,0,0,0,47,49,6,1,0,8,7,17,1,0,0,0,68,45,4.4,3.85,2.29,8,2,5,2,2,6,2,1,0,1,4,1,2,2,2,4,1,0,0,1,7,2,4,2,2,6,1,0,1,1,2,1,1,5,0,7,3,4,15,1,13928,2.64,1.46,1.18,3.73,4.13,3.57
0022300588,1629627,1610612740,1610612756,32.73,68,68,16,6,11,1,2,13,4,0,0,1,35,47,1,0,2,9,3,2,0,1,1,1,58,35,2.8,2.94,2.55,3,1,2,0,0,2,1,0,0,0,5,3,3,0,0,6,1,0,0,0,4,2,3,0,0,4,1,0,0,0,1,1,0,2,0,2,2,0,3,0,13092,2.48,1.26,1.22,4.31,4.82,3.85
0022300592,202692,1610612765,1610612749,29.88,67,66,5,1,1,2,2,4,3,1,0,1,35,44,6,0,0,3,6,15,1,0,2,3,60,31,2.3,2.32,1.88,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,5,10,0,12284,2.33,1.27,1.05,4.25,4.73,4.15
0022300592,1631093,1610612765,1610612749,32.5,74,75,21,2,6,4,6,8,9,2,3,3,34,45,6,1,0,9,8,19,0,1,5,6,57,26,5.2,5.47,5.26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,4,1,3,6,0,14531,2.75,1.53,1.22,4.79,4.98,4.24
0022300592,1641748,1610612749,1610612765,15.43,35,33,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,1,0,0,0,0,1,2,16,5,0.4,1.68,1.06,2,0,0,0,0,0,2,0,0,0,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,7,0,4,0,3,5,0,7360,1.39,0.75,0.64,5.14,5.7,4.55
0022300594,1628963,1610612764,1610612759,35.63,80,79,3,1,3,0,0,2,0,0,0,0,37,38,2,0,0,0,2,4,1,0,3,9,62,42,1.6,1.51,0.5,3,0,2,0,0,0,1,0,0,0,13,4,9,2,2,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,4,3,10,0,5,2,3,11,0,15430,2.92,1.53,1.39,4.53,4.51,4.56
0022300598,1630578,1610612745,1610612762,41.72,85,83,13,4,6,2,4,11,3,0,0,2,44,57,6,0,0,12,6,14,1,1,6,13,80,63,3.6,2.71,1.59,12,5,7,0,0,11,5,0,0,0,18,6,12,2,2,14,5,0,0,1,7,2,3,1,2,5,3,0,0,1,8,8,0,14,1,6,0,6,16,0,15334,2.9,1.47,1.44,3.92,4.11,3.74
0022300602,1626145,1610612764,1610612743,31.25,64,63,12,3,7,0,0,6,4,1,1,0,65,69,13,1,2,17,16,31,1,0,1,1,80,34,5.5,4.13,3.55,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,12781,2.42,1.29,1.13,4.34,4.91,3.82
0022300602,1641731,1610612764,1610612743,31.0,59,61,4,0,2,0,0,0,2,1,0,0,25,21,1,0,0,2,1,2,1,4,5,7,35,24,1.0,1.73,0.8,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,0,2,5,1,12541,2.38,1.21,1.16,4.3,4.37,4.23
0022300603,1629111,1610612745,1610612738,10.87,21,21,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,1,1,17,8,0.6,2.21,0.76,1,1,1,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,1,1,0,1,0,4575,0.87,0.44,0.43,4.59,4.52,3.71
0022300607,1628386,1610612739,1610612753,27.3,53,52,1,1,1,0,0,3,0,0,0,0,31,23,4,0,0,4,4,10,0,2,5,6,41,27,1.2,1.76,0.46,7,2,3,1,2,5,3,0,0,1,7,3,4,1,2,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,4,1,7,0,6,0,4,6,1,9991,1.89,0.94,0.95,3.93,4.11,3.77
0022300607,1629643,1610612753,1610612739,21.18,40,41,2,0,0,0,0,0,2,0,0,0,18,17,0,0,0,2,0,0,0,0,2,2,25,12,1.1,2.57,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,8289,1.57,0.76,0.81,4.13,4.58,3.75
0022300608,1630577,1610612759,1610612755,14.92,32,31,2,0,0,2,2,2,1,1,0,1,15,11,1,0,0,0,1,2,0,0,2,2,21,10,0.5,1.36,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,6972,1.32,0.72,0.6,4.84,5.47,4.28
0022300609,1628991,1610612763,1610612761,32.38,65,63,12,8,9,0,0,16,3,1,0,0,47,53,5,0,1,8,6,13,6,1,7,12,73,43,3.7,3.01,2.42,1,1,1,0,0,2,0,0,0,0,2,1,2,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,3,1,2,4,0,1,0,1,3,1,12299,2.33,1.42,0.91,4.0,4.11,3.82
